id	sku	code	pricemod	weightmod	description	offering	backorder	notstocked	tabletype
6607	VH4402	AC			@Antique Copper/Antique Copper Letters			0	Color
6608	VH4402	GG			@Green/Gold Letters			0	Color
6609	VH4412	PS			@Pewter/Silver Letters			0	Color
6610	VH4412	BG			@Black/Gold Letters			0	Color
6611	VH4412	OG			@Bronze/Gold Letters			1	Color
6612	VH4412	BW			@Black/White Letters			0	Color
6613	VH4412	AB			@Antique Brass/Antique Brass Letters			0	Color
6614	VH4412	AC			@Antique Copper/Antique Copper Letters			0	Color
6615	VH4412	GG			@Green/Gold Letters			0	Color
6616	VH4422	PS			@Pewter/Silver Letters			0	Color
6617	VH4422	BG			@Black/Gold Letters			0	Color
6618	VH4422	OG			@Bronze/Gold Letters			0	Color
6619	VH4422	BW			@Black/White Letters			0	Color
6620	VH4422	AB			@Antique Brass/Antique Brass Letters			0	Color
6621	VH4422	AC			@Antique Copper/Antique Copper Letters			0	Color
6622	VH4422	GG			@Green/Gold Letters			0	Color
6623	VH4432	PS			@Pewter/Silver Letters			0	Color
6624	VH4432	BG			@Black/Gold Letters			0	Color
6625	VH4432	OG			@Bronze/Gold Letters			0	Color
6626	VH4432	BW			@Black/White Letters			0	Color
6627	VH4432	AB			@Antique Brass/Antique Brass Letters			0	Color
6628	VH4432	AC			@Antique Copper/Antique Copper Letters			0	Color
6629	VH4432	GG			@Green/Gold Letters			0	Color
6630	VH4442	PS			@Pewter/Silver Letters			0	Color
6631	VH4442	BG			@Black/Gold Letters			0	Color
6632	VH4442	OG			@Bronze/Gold Letters			0	Color
6633	VH4442	BW			@Black/White Letters			0	Color
6634	VH4442	AB			@Antique Brass/Antique Brass Letters			0	Color
6635	VH4442	AC			@Antique Copper/Antique Copper Letters			0	Color
6636	VH4442	GG			@Green/Gold Letters			0	Color
6637	KA2604	6			@Size 6			0	Size
6638	KA2604	7			@Size 7			0	Size
6639	KA2604	8			@Size 8			0	Size
6640	KA2604	9			@Size 9			0	Size
6641	KA2604	10			@Size 10			1	Size
6642	HM2831LL	S			@Small			0	Size
6643	HM2831LL	M			@Medium			0	Size
6644	HM2831LL	L			@Large			0	Size
6645	HM2831LL	XL			@XL			0	Size
6646	HM2831LL	2X			@XXL			0	Size
6647	HM2831LT	S			@Small			0	Size
6648	HM2831LT	M			@Medium			0	Size
6649	HM2831LT	L			@Large			0	Size
6650	HM2831LT	XL			@XL			0	Size
6651	HM2831LT	2X			@XXL			0	Size
6652	HM1982	SM			@Small/Medium			0	Size
6653	HM1982	LX			@Large/XL			0	Size
6654	HM2392	BL			@Black			0	Color
6655	HM2392	BR			@Brown			0	Color
6656	HM2392	OL			@Olive			0	Color
6657	HM2392	RD			@Red			0	Color
6658	HM1832	WA S			@Small			0	Size
6659	HM1832	WA M			@Medium			0	Size
6660	HM1832	WA L			@Large			0	Size
6661	HM1832	WA XL			@XL			0	Size
6662	HM1832	WA XXL			@XXL			0	Size
6663	HM2871LL	S			@Small			0	Size
6664	HM2871LL	M			@Medium			0	Size
6665	HM2871LL	L			@Large			0	Size
6666	HM2871LL	XL			@XL			0	Size
6667	HM2871LL	2X			@XXL			0	Size
6668	HM2871LT	S			@Small			0	Size
6669	HM2871LT	M			@Medium			0	Size
6670	HM2871LT	L			@Large			0	Size
6671	HM2871LT	XL			@XL			0	Size
6672	HM2871LT	2X			@XXL			0	Size
6673	HM2681	2T			@2T			0	Size
6674	HM2681	4T			@4T			0	Size
6675	HM2681S	M			@Medium			0	Size
6676	HM2681S	L			@Large			0	Size
6677	HM2681S	XL			@XL			0	Size
6678	HM2681S	2X			@XXL			0	Size
6679	HM2681T	M			@Medium			0	Size
6680	HM2681T	L			@Large			1	Size
6681	HM2681T	XL			@XL			0	Size
6682	HM2681T	2X			@XXL			0	Size
6683	HM1222	BU			@Blue			0	Color
6684	HM1222	RD			@Red			0	Color
6685	HM3302	AWS			@Apple Green Small			0	Size
6686	HM3302	AWM			@Apple Green Medium			0	Size
6687	HM3302	AWL			@Apple Green Large			0	Size
6688	HM3302	AWXL			@Apple Green XL			0	Size
6689	HM3302	AW1X	5		@Apple Green 1X (add $5)			0	Size
6690	HM3302	AW2X	5		@Apple Green 2X (add $5)			0	Size
6691	HM3302	AW3X	5		@Apple Green 3X (add $5)			0	Size
6692	HM3302	BWS			@Black Small			0	Size
6693	HM3302	BWM			@Black Medium			0	Size
6694	HM3302	BWL			@Black Large			0	Size
6695	HM3302	BWXL			@Black XL			0	Size
6696	HM3302	BW1X	5		@Black 1X (add $5)			0	Size
6697	HM3302	BW2X	5		@Black 2X (add $5)			0	Size
6698	HM3302	BW3X	5		@Black 3X (add $5)			0	Size
6699	HM3302	RES			@Red Small			0	Size
6700	HM3302	REM			@Red Medium			0	Size
6701	HM3302	REL			@Red Large			0	Size
6702	HM3302	REXL			@Red XL			0	Size
6703	HM3302	RE1X	5		@Red 1X (add $5)			0	Size
6704	HM3302	RE2X	5		@Red 2X (add $5)			0	Size
6705	HM3302	RE3X	5		@Red 3X (add $5)			0	Size
6706	HM1962	SM			@Small			0	Size
6707	HM1962	ML			@Medium			0	Size
6708	HM1962	LX			@Large			0	Size
6709	HM1962	XXL			@XL			0	Size
6710	HM1042	M			@Medium			0	Size
6711	HM1042	L	70		@Large (add $70)		4/02	0	Size
6712	HM1242	S			@Small			0	Size
6713	HM1242	M			@Medium			0	Size
6714	HM1242	L			@Large			0	Size
6715	HM1242	XL			@XL			0	Size
6716	HM1242	XXL			@XXL			0	Size
6717	HM1252	S			@Small			0	Size
6718	HM1252	M			@Medium			0	Size
6719	HM1252	L			@Large			0	Size
6720	HM1252	XL			@XL			0	Size
6721	HM1252	XXL			@XXL			0	Size
6722	HL9972	BU			@Blue			0	Color
6723	HL9972	PK			@Pink			0	Color
6724	HL9972	RD			@Red			0	Color
6725	HL9982	BU			@Blue			0	Color
6726	HL9982	PK			@Pink			0	Color
6727	HL9982	RD			@Red			0	Color
6728	HM2172	BR			@Pansies (brown)			0	Color
6729	HM2172	PR			@Violets (purple)			0	Color
6730	HM2701S	M			@Medium			0	Size
6731	HM2701S	L			@Large			0	Size
6732	HM2701S	XL			@XL			0	Size
6733	HM2701S	2X			@XXL			0	Size
6734	HM2701T	M			@Medium			0	Size
6735	HM2701T	L			@Large			0	Size
6736	HM2701T	XL			@XL			0	Size
6737	HM2701T	2X			@XXL			0	Size
6738	PP7742	AB			@2' x 3'			0	Size
6739	PP7742	AD	30		@3' round (add $30)			0	Size
6740	PP7742	A	96		@3' x 5' (add $96)			0	Size
6741	PP7742	B	190		@4' x 6' (add $190)			0	Size
6742	PP7742	K	350		@5' x 8' (add $350)			0	Size
6743	HM1002	060			@Size 6			0	Size
6744	HM1002	070			@Size 7			0	Size
6745	HM1002	080			@Size 8			0	Size
6746	HM1002	090			@Size 9			0	Size
6747	HM1002	100			@Size 10			0	Size
6748	HM1002	110			@Size 11			0	Size
6749	HM3172	060			@Size 6			0	Size
6750	HM3172	070			@Size 7			0	Size
6751	HM3172	080			@Size 8			0	Size
6752	HM3172	090			@Size 9			0	Size
6753	HM3172	100			@Size 10			0	Size
6754	HM3172	110			@Size 11			0	Size
6755	HM1842	OXS			@Terra Cotta Small			0	SizeColor
6756	HM1842	OXM			@Terra Cotta Medium			0	SizeColor
6757	HM1842	OXL			@Terra Cotta Large			0	SizeColor
6758	HM1842	OXXL			@Terra Cotta XL			1	SizeColor
6759	HM1842	OXXXL			@Terra Cotta XXL			1	SizeColor
6760	HM1842	SBS			@White Small			0	SizeColor
6761	HM1842	SBM			@White Medium			0	SizeColor
6762	HM1842	SBL			@White Large			0	SizeColor
6763	HM1842	SBXL			@White XL			0	SizeColor
6764	HM1842	SBXXL			@White XXL			1	SizeColor
6765	HM1842	WAS			@Green Small			1	SizeColor
6766	HM1842	WAM			@Green Medium			0	SizeColor
6767	HM1842	WAL			@Green Large			0	SizeColor
6768	HM1842	WAXL			@Green XL			1	SizeColor
6769	HM1842	WAXXL			@Green XXL			1	SizeColor
6770	PT1834	S			@Small			0	Size
6771	PT1834	M	10		@Medium (add $10)			0	Size
6772	PT1834	L	16		@Large (add $16)			0	Size
6773	HL9762	BF			@Frog			0	Animal
6774	HL9762	BI			@Bluebird			0	Animal
6775	HL9762	BJ			@Whale			0	Animal
6776	HL9762	BK			@Koi		3/15	0	Animal
6777	HL9762	TU			@Turtle		3/15	0	Animal
6778	HM3142	S			@Small			0	Size
6779	HM3142	M			@Medium			0	Size
6780	HM3142	L			@Large			0	Size
6781	HM3142	XL			@XL			0	Size
6782	HM3162	S			@Small			0	Size
6783	HM3162	M			@Medium			0	Size
6784	HM3162	L			@Large			0	Size
6785	HM3162	XL			@XL			0	Size
6786	HM2711S	M			@Medium			0	Size
6787	HM2711S	L			@Large			0	Size
6788	HM2711S	XL			@XL			0	Size
6789	HM2711S	2X			@XXL			0	Size
6790	HM2711T	M			@Medium			1	Size
6791	HM2711T	L			@Large			0	Size
6792	HM2711T	XL			@XL			0	Size
6793	HM2711T	2X			@XXL			0	Size
6794	HM2821LL	S			@Small			0	Size
6795	HM2821LL	M			@Medium			0	Size
6796	HM2821LL	L			@Large			0	Size
6797	HM2821LL	XL			@XL			0	Size
6798	HM2821LL	2X			@XXL			0	Size
6799	HM2821LT	S			@Small			0	Size
6800	HM2821LT	M			@Medium			0	Size
6801	HM2821LT	L			@Large			0	Size
6802	HM2821LT	XL			@XL			0	Size
6803	HM2821LT	2X			@XXL			0	Size
6804	HM2921S	M			@Medium			0	Size
6805	HM2921S	L			@Large			0	Size
6806	HM2921S	XL			@XL			1	Size
6807	HM2921S	2X			@XXL			0	Size
6808	HM2921T	M			@Medium			0	Size
6809	HM2921T	L			@Large			0	Size
6810	HM2921T	XL			@XL			0	Size
6811	HM2921T	2X			@XXL			0	Size
6812	HM3222	WH			@White			0	Color
6813	HM3222	YE			@Yellow			0	Color
6814	HL9962S	M			@Medium			0	Size
6815	HL9962S	L			@Large			0	Size
6816	HL9962S	XL			@XL			0	Size
6817	HL9962S	2X			@XXL			0	Size
6818	HL9962T	M			@Medium			0	Size
6819	HL9962T	L			@Large			0	Size
6820	HL9962T	XL			@XL			0	Size
6821	HL9962T	2X			@XXL			0	Size
6822	HM3182	BL			@Black			0	Color
6823	HM3182	BU			@Blue			0	Color
6824	HM3182	GR			@Green			0	Color
6825	HM3182	RD			@Red			0	Color
6826	HM1972	BLS			@Black Small			0	SizeColor
6827	HM1972	BLM			@Black Medium			0	SizeColor
6828	HM1972	BLL			@Black Large			0	SizeColor
6829	HM1972	BLXL			@Black XL			0	SizeColor
6830	HM1972	SGS			@Sage Green Small			0	SizeColor
6831	HM1972	SGM			@Sage Green Medium			0	SizeColor
6832	HM1972	SGL			@Sage Green Large			0	SizeColor
6833	HM1972	SGXL			@Sage Green XL			0	SizeColor
6834	HM2432	BL			@Black			0	Color
6835	HM2432	BR			@Brown			0	Color
6836	HM1894	BR			@Brown			0	Color
6837	HM1894	IN			@Indigo			0	Color
6838	HM1894	NT			@Natural			0	Color
6839	HM1742	Z			@0			0	Number
6840	HM1742	1			@1			0	Number
6841	HM1742	2			@2			0	Number
6842	HM1742	3			@3			0	Number
6843	HM1742	4			@4			0	Number
6844	HM1742	5			@5			0	Number
6845	HM1742	6			@6			0	Number
6846	HM1742	7			@7			0	Number
6847	HM1742	8			@8			0	Number
6848	HM1742	9			@9		3/19	0	Number
6849	HM2012	S			@Small			0	Size
6850	HM2012	M			@Medium			0	Size
6851	HM2012	L			@Large			0	Size
6852	HM2012	XL			@XL			0	Size
6853	HM1942	SM			@Small/Medium			0	Size
6854	HM1942	ML			@Medium/Large			0	Size
6855	HM3081S	M			@Medium			0	Size
6856	HM3081S	L			@Large			0	Size
6857	HM3081S	XL			@XL			0	Size
6858	HM3081S	2X			@XXL			0	Size
6859	HM3081T	M			@Medium			0	Size
6860	HM3081T	L			@Large			0	Size
6861	HM3081T	XL			@XL			0	Size
6862	HM3081T	2X			@XXL			0	Size
6863	HM2851S	M			@Medium			0	Size
6864	HM2851S	L			@Large			0	Size
6865	HM2851S	XL			@XL			0	Size
6866	HM2851S	2X			@XXL			0	Size
6867	HM2851T	M			@Medium			0	Size
6868	HM2851T	L			@Large			0	Size
6869	HM2851T	XL			@XL			0	Size
6870	HM2851T	2X			@XXL			0	Size
6871	HM3071S	M			@Medium			0	Size
6872	HM3071S	L			@Large			0	Size
6873	HM3071S	XL			@XL			0	Size
6874	HM3071S	2X			@XXL			0	Size
6875	HM3071T	M			@Medium			0	Size
6876	HM3071T	L			@Large			0	Size
6877	HM3071T	XL			@XL		3/22	0	Size
6878	HM3071T	2X			@XXL			0	Size
6879	FC6032	PC			@Purple Cyclone			0	Color
6880	FC6032	WB			@Walnut Burl			0	Color
6881	HM1712	BL6			@Black Size 6			1	SizeColor
6882	HM1712	BL7			@Black Size 7			0	SizeColor
6883	HM1712	BL8			@Black Size 8			0	SizeColor
6884	HM1712	BL9			@Black Size 9			0	SizeColor
6885	HM1712	BL10			@Black Size 10			0	SizeColor
6886	HM1712	NY6			@Navy Size 6			1	SizeColor
6887	HM1712	NY7			@Navy Size 7			0	SizeColor
6888	HM1712	NY8			@Navy Size 8			0	SizeColor
6889	HM1712	NY9			@Navy Size 9			0	SizeColor
6890	HM1712	NY10			@Navy Size 10			1	SizeColor
6891	HM2721S	M			@Medium			0	Size
6892	HM2721S	L			@Large			0	Size
6893	HM2721S	XL			@XL			0	Size
6894	HM2721S	2X			@XXL			0	Size
6895	HM2721T	M			@Medium			0	Size
6896	HM2721T	L			@Large			0	Size
6897	HM2721T	XL			@XL			0	Size
6898	HM2721T	2X			@XXL			0	Size
6899	HM2931S	M			@Medium			1	Size
6900	HM2931S	L			@Large			0	Size
6901	HM2931S	XL			@XL			0	Size
6902	HM2931S	2X			@XXL			1	Size
6903	HM2931T	M			@Medium			0	Size
6904	HM2931T	L			@Large			0	Size
6905	HM2931T	XL			@XL			0	Size
6906	HM2931T	2X			@XXL			0	Size
6907	HM2861S	M			@Medium			1	Size
6908	HM2861S	L			@Large			1	Size
6909	HM2861S	XL			@XL			0	Size
6910	HM2861S	2X			@XXL			0	Size
6911	HM2861T	M			@Medium			1	Size
6912	HM2861T	L			@Large			1	Size
6913	HM2861T	XL			@XL			1	Size
6914	HM2861T	2X			@XXL			0	Size
6915	HM3212S	M			@Medium		3/22	0	Size
6916	HM3212S	L			@Large		3/22	0	Size
6917	HM3212S	XL			@XL		3/22	0	Size
6918	HM3212S	XXL	2		@XXL (add $2)			0	Size
6919	HM3212T	M			@Medium			0	Size
6920	HM3212T	L			@Large			0	Size
6921	HM3212T	XL			@XL			0	Size
6922	HM3212T	XXL	2		@XXL (add $2)			0	Size
6923	HM1112	TS			@Small			0	Size
6924	HM1112	TM			@Medium			0	Size
6925	HM1112	TL			@Large			0	Size
6926	HM1112	TXL			@XL			0	Size
6927	HM1122	TM			@Medium			0	Size
6928	HM1122	TL			@Large			0	Size
6929	HM1122	TXL			@XL			0	Size
6930	HM1122	T2X			@XXL			0	Size
6931	HM2971S	M			@Medium			1	Size
6932	HM2971S	L			@Large			0	Size
6933	HM2971S	XL			@XL			0	Size
6934	HM2971S	2X			@XXL			0	Size
6935	HM2971T	M			@Medium			1	Size
6936	HM2971T	L			@Large			0	Size
6937	HM2971T	XL			@XL			0	Size
6938	HM2971T	2X			@XXL			0	Size
6939	UD9092	TS			@Small			0	Size
6940	UD9092	TM			@Medium			0	Size
6941	UD9092	TL			@Large			0	Size
6942	UD9092	TXL			@XL			0	Size
6943	UD9092	T2X			@2X			0	Size
6944	HM2891LL	S			@Small			0	Size
6945	HM2891LL	M			@Medium			0	Size
6946	HM2891LL	L			@Large			0	Size
6947	HM2891LL	XL			@XL			0	Size
6948	HM2891LL	2X			@XXL			0	Size
6949	HM2891LT	S			@Small			0	Size
6950	HM2891LT	M			@Medium			1	Size
6951	HM2891LT	L			@Large			0	Size
6952	HM2891LT	XL			@XL			0	Size
6953	HM2891LT	2X			@XXL			0	Size
6954	HM2911	2T			@2T			0	Size
6955	HM2911	4T			@4T			1	Size
6956	HM2911K	S			@Small			0	Size
6957	HM2911K	M			@Medium			0	Size
6958	HM2911K	L			@Large			1	Size
6959	HM2911LL	S			@Small			0	Size
6960	HM2911LL	M			@Medium			0	Size
6961	HM2911LL	L			@Large			0	Size
6962	HM2911LL	XL			@XL			0	Size
6963	HM2911LL	2X			@XXL			0	Size
6964	HM2911LT	S			@Small			0	Size
6965	HM2911LT	M			@Medium			0	Size
6966	HM2911LT	L			@Large			0	Size
6967	HM2911LT	XL			@XL			0	Size
6968	HM2911LT	2X			@XXL			0	Size
6969	HM2911R	6			@6 months			0	Size
6970	HM2911R	12			@12 months			0	Size
6971	HM2911R	18			@18 months			0	Size
6972	HM3251S	M			@Medium			0	Size
6973	HM3251S	L			@Large			1	Size
6974	HM3251S	XL			@XL			0	Size
6975	HM3251S	2X			@XXL			0	Size
6976	HM3251T	M			@Medium			0	Size
6977	HM3251T	L			@Large			0	Size
6978	HM3251T	XL			@XL			0	Size
6979	HM3251T	2X			@XXL			0	Size
6980	HM1072	J			@Letter J			0	Letter
6981	HM1072	Q			@Letter Q			0	Letter
6982	HM1072	X			@Letter X			0	Letter
6983	HM1072	Z			@Letter Z			0	Letter
6984	HM2881S	M			@Medium			1	Size
6985	HM2881S	L			@Large			1	Size
6986	HM2881S	XL			@XL			0	Size
6987	HM2881S	2X			@XXL			0	Size
6988	HM2881T	M			@Medium			1	Size
6989	HM2881T	L			@Large			0	Size
6990	HM2881T	XL			@XL			0	Size
6991	HM2881T	2X			@XXL			0	Size
6992	HM2951S	M			@Medium			0	Size
6993	HM2951S	L			@Large		3/22	0	Size
6994	HM2951S	XL			@XL		3/22	0	Size
6995	HM2951S	2X			@XXL			0	Size
6996	HM2951T	M			@Medium			0	Size
6997	HM2951T	L			@Large			0	Size
6998	HM2951T	XL			@XL			0	Size
6999	HM2951T	2X			@XXL			0	Size
7000	HM2731S	M			@Medium			0	Size
7001	HM2731S	L			@Large			0	Size
7002	HM2731S	XL			@XL			0	Size
7003	HM2731S	2X			@XXL			0	Size
7004	HM2731T	M			@Medium			0	Size
7005	HM2731T	L			@Large			0	Size
7006	HM2731T	XL			@XL			0	Size
7007	HM2731T	2X			@XXL			0	Size
7008	HM2751S	M			@Medium			0	Size
7009	HM2751S	L			@Large			0	Size
7010	HM2751S	XL			@XL			0	Size
7011	HM2751S	2X			@XXL			0	Size
7012	HM2751T	M			@Medium			1	Size
7013	HM2751T	L			@Large			0	Size
7014	HM2751T	XL			@XL			0	Size
7015	HM2751T	2X			@XXL		3/22	0	Size
7016	HM2741S	M			@Medium			0	Size
7017	HM2741S	L			@Large			0	Size
7018	HM2741S	XL			@XL			0	Size
7019	HM2741S	2X			@XXL			0	Size
7020	HM2741T	M			@Medium			0	Size
7021	HM2741T	L			@Large			0	Size
7022	HM2741T	XL			@XL			0	Size
7023	HM2741T	2X			@XXL			0	Size
7024	HL9782	M			@Medium			0	Size
7025	HL9782	L			@Large			0	Size
7026	HL9782	XL			@XL			0	Size
7027	HL9782	XXL			@XXL			0	Size
7028	HM2252	BU			@Blue			0	Color
7029	HM2252	PK			@Pink			0	Color
7030	HM2901S	M			@Medium			1	Size
7031	HM2901S	L			@Large			1	Size
7032	HM2901S	XL			@XL			1	Size
7033	HM2901S	2X			@XXL			1	Size
7034	HM2901T	M			@Medium			1	Size
7035	HM2901T	L			@Large			0	Size
7036	HM2901T	XL			@XL			0	Size
7037	HM2901T	2X			@XXL			0	Size
7038	HM2981S	M			@Medium			0	Size
7039	HM2981S	L			@Large			0	Size
7040	HM2981S	XL			@XL			0	Size
7041	HM2981S	2X			@XXL			0	Size
7042	HM2981T	M			@Medium			0	Size
7043	HM2981T	L			@Large			0	Size
7044	HM2981T	XL			@XL			0	Size
7045	HM2981T	2X			@XXL			0	Size
7046	HM1772	S			@Small			0	Size
7047	HM1772	L	40		@Large (add $40)			0	Size
7048	HM1262	BUS			@Ice Blue Small			0	SizeColor
7049	HM1262	BUM			@Ice Blue Medium			0	SizeColor
7050	HM1262	BUL			@Ice Blue Large			0	SizeColor
7051	HM1262	BUXL			@Ice Blue XL			0	SizeColor
7052	HM1262	BU1X			@Ice Blue 1X			0	SizeColor
7053	HM1262	CHS			@Chocolate Small			0	SizeColor
7054	HM1262	CHM			@Chocolate Medium			0	SizeColor
7055	HM1262	CHL			@Chocolate Large			0	SizeColor
7056	HM1262	CHXL			@Chocolate XL			0	SizeColor
7057	HM1262	CH1X			@Chocolate 1X			0	SizeColor
7058	HL9852	R6			@0-6 months			0	Size
7059	HL9852	R12			@6-12 months			0	Size
7060	HL9862	R6			@0-6 months			0	Size
7061	HL9862	R12			@6-12 months			0	Size
7062	HM3091S	M			@Medium			0	Size
7063	HM3091S	L			@Large			0	Size
7064	HM3091S	XL			@XL			0	Size
7065	HM3091S	2X			@XXL			0	Size
7066	HM3091T	M			@Medium			0	Size
7067	HM3091T	L			@Large			0	Size
7068	HM3091T	XL			@XL			0	Size
7069	HM3091T	2X			@XXL			0	Size
7070	HM1622	S			@Small			0	Size
7071	HM1622	L	110		@Large (add $110)			1	Size
7072	HM1912	E			@Size 6			0	Size
7073	HM1912	G			@Size 7			0	Size
7074	HM1912	I			@Size 8		3/19	0	Size
7075	HM1912	K			@Size 9			0	Size
7076	HM1912	M			@Size 10			0	Size
7077	HM3152	S			@Small			0	Size
7078	HM3152	M			@Medium			0	Size
7079	HM3152	L			@Large			0	Size
7080	HM3152	XL			@XL			0	Size
7081	HM2442	JAN			@January			0	BirthMonth
7082	HM2442	FEB			@February			0	BirthMonth
7083	HM2442	MAR			@March			0	BirthMonth
7084	HM2442	APR			@April			0	BirthMonth
7085	HM2442	MAY			@May			0	BirthMonth
7086	HM2442	JUN			@June			0	BirthMonth
7087	HM2442	JUL			@July			0	BirthMonth
7088	HM2442	AUG			@August			0	BirthMonth
7089	HM2442	SEP			@September			0	BirthMonth
7090	HM2442	OCT			@October			0	BirthMonth
7091	HM2442	NOV			@November			0	BirthMonth
7092	HM2442	DEC			@December			0	BirthMonth
7093	HM3292	JAN			@January			0	BirthMonth
7094	HM3292	FEB			@February			0	BirthMonth
7095	HM3292	MAR			@March			0	BirthMonth
7096	HM3292	APR			@April			0	BirthMonth
7097	HM3292	MAY			@May			0	BirthMonth
7098	HM3292	JUN			@June			0	BirthMonth
7099	HM3292	JUL			@July			0	BirthMonth
7100	HM3292	AUG			@August			0	BirthMonth
7101	HM3292	SEP			@September			0	BirthMonth
7102	HM3292	OCT			@October			0	BirthMonth
7103	HM3292	NOV			@November			0	BirthMonth
7104	HM3292	DEC			@December			0	BirthMonth
7105	HM6122	AS			@Bronze			0	Color
7106	HM6122	SS			@Sandstone			0	Color
7107	HM6132	AS			@Bronze			0	Color
7108	HM6132	SS			@Sandstone			0	Color
7109	HM6142	BR			@Bronze			0	Color
7110	HM6142	SS			@Sandstone			0	Color
7111	HM6152	AS			@Bronze			0	Color
7112	HM6152	SS			@Sandstone		4/02	0	Color
7113	HM3612	TM			@Medium			0	Size
7114	HM3612	TL			@Large			0	Size
7115	HM3612	TXL			@XL			0	Size
7116	HM3612	T2X			@XXL			0	Size
7117	HM3622	TM			@Medium			0	Size
7118	HM3622	TL			@Large			0	Size
7119	HM3622	TXL			@XL			0	Size
7120	HM3622	T2X			@XXL			0	Size
7121	HM3632	TM			@Medium			0	Size
7122	HM3632	TL			@Large			0	Size
7123	HM3632	TXL			@XL			0	Size
7124	HM3632	T2X			@XXL			0	Size
7125	HM1952	NYS			@Navy Small			0	SizeColor
7126	HM1952	NYM			@Navy Medium			0	SizeColor
7127	HM1952	NYL			@Navy Large			0	SizeColor
7128	HM1952	NYXL			@Navy XL			0	SizeColor
7129	HM1952	WHS			@White Small			0	SizeColor
7130	HM1952	WHM			@White Medium			0	SizeColor
7131	HM1952	WHL			@White Large			0	SizeColor
7132	HM1952	WHXL			@White XL			0	SizeColor
7133	HM3642S	M			@Medium			0	Size
7134	HM3642S	L			@Large			0	Size
7135	HM3642S	XL			@XL			0	Size
7136	HM3642S	2X			@XXL			0	Size
7137	HM3642T	M			@Medium			0	Size
7138	HM3642T	L			@Large			0	Size
7139	HM3642T	XL			@XL			0	Size
7140	HM3642T	2X			@XXL			0	Size
7141	HM3652	DE			@Germany			0	CountryRegion
7142	HM3652	IE			@Ireland			0	CountryRegion
7143	HM3722	060			@Size 6			0	Size
7144	HM3722	070			@Size 7			0	Size
7145	HM3722	080			@Size 8			0	Size
7146	HM3722	090			@Size 9			0	Size
7147	HM3722	100			@Size 10			0	Size
7148	HM3812S	M			@Medium			0	Size
7149	HM3812S	L			@Large			0	Size
7150	HM3812S	XL			@XL			0	Size
7151	HM3812S	2X	2		@XXL (add $2)			0	Size
7152	HM3812T	S			@Small			1	Size
7153	HM3812T	M			@Medium			0	Size
7154	HM3812T	L			@Large			0	Size
7155	HM3812T	XL			@XL			0	Size
7156	HM3812T	2X			@XXL			0	Size
7157	HM3822S	M			@Medium			0	Size
7158	HM3822S	L			@Large			0	Size
7159	HM3822S	XL			@XL			0	Size
7160	HM3822S	2X	2		@XXL (add $2)			0	Size
7161	HM3822T	S			@Small			1	Size
7162	HM3822T	M			@Medium			0	Size
7163	HM3822T	L			@Large			0	Size
7164	HM3822T	XL			@XL			0	Size
7165	HM3822T	2X			@XXL			0	Size
7166	HM3831LL	S			@Small			0	Size
7167	HM3831LL	M			@Medium			0	Size
7168	HM3831LL	L			@Large			0	Size
7169	HM3831LL	XL			@XL			0	Size
7170	HM3831LL	2X			@XXL			0	Size
7171	HM3831LT	S			@Small			0	Size
7172	HM3831LT	M			@Medium			0	Size
7173	HM3831LT	L			@Large			0	Size
7174	HM3831LT	XL			@XL			0	Size
7175	HM3831LT	2X			@XXL			0	Size
7176	HM3841LL	S			@Small			0	Size
7177	HM3841LL	M			@Medium			0	Size
7178	HM3841LL	L			@Large			0	Size
7179	HM3841LL	XL			@XL			0	Size
7180	HM3841LL	2X			@XXL			0	Size
7181	HM3841LT	S			@Small			0	Size
7182	HM3841LT	M			@Medium			0	Size
7183	HM3841LT	L			@Large			0	Size
7184	HM3841LT	XL			@XL			0	Size
7185	HM3841LT	2X			@XXL			0	Size
7186	HM3851LL	S			@Small			0	Size
7187	HM3851LL	M			@Medium			0	Size
7188	HM3851LL	L			@Large			0	Size
7189	HM3851LL	XL			@XL			0	Size
7190	HM3851LL	2X			@XXL			0	Size
7191	HM3851LT	S			@Small			0	Size
7192	HM3851LT	M			@Medium			0	Size
7193	HM3851LT	L			@Large			0	Size
7194	HM3851LT	XL			@XL			0	Size
7195	HM3851LT	2X			@XXL			0	Size
7196	HM3861LL	S			@Small			0	Size
7197	HM3861LL	M			@Medium			0	Size
7198	HM3861LL	L			@Large			0	Size
7199	HM3861LL	XL			@XL			0	Size
7200	HM3861LL	2X			@XXL			0	Size
7201	HM3861LT	S			@Small			0	Size
7202	HM3861LT	M			@Medium			0	Size
7203	HM3861LT	L			@Large			0	Size
7204	HM3861LT	XL			@XL			0	Size
7205	HM3861LT	2X			@XXL			0	Size
7206	HM3871LL	S			@Small			0	Size
7207	HM3871LL	M			@Medium			0	Size
7208	HM3871LL	L			@Large			0	Size
7209	HM3871LL	XL			@XL			0	Size
7210	HM3871LL	2X			@XXL		3/22	0	Size
7211	HM3871LT	S			@Small			0	Size
7212	HM3871LT	M			@Medium			0	Size
7213	HM3871LT	L			@Large			0	Size
7214	HM3871LT	XL			@XL			0	Size
7215	HM3871LT	2X			@XXL			0	Size
7216	HM3881LL	S			@Small			0	Size
7217	HM3881LL	M			@Medium			0	Size
7218	HM3881LL	L			@Large			0	Size
7219	HM3881LL	XL			@XL			0	Size
7220	HM3881LL	2X			@XXL		3/22	0	Size
